Max	Rat.instSup	100
CategoryTheory.Limits.PreservesFiniteProducts	Condensed.instPreservesFiniteProductsOppositeStoneanVal	100
CategoryTheory.Limits.PreservesColimitsOfShape	CategoryTheory.Comma.preservesColimitsOfShape_snd	100
SMulCommClass	Function.Embedding.instSMulCommClass	100
Filter.TendstoIxxClass	Filter.tendsto_Ioo_Iio_Iio	100
SupSet	CompletePartialOrder.toSupSet	100
StarAddMonoid	CStarMatrix.instStarAddMonoid	100
CategoryTheory.ConcreteCategory	PartOrd.instConcreteCategoryOrderHomCarrier	100
HSub	Std.Time.instHSubOffsetOffset_24	100
SizeOf	Lean.Meta.UnificationConstraint._sizeOf_inst	100
ClosedIicTopology	Topology.IsScott.instClosedIicTopologyOfUnivSet	100
Module.FinitePresentation	Module.FinitePresentation.prod	100
EmptyCollection	Batteries.AssocList.instEmptyCollection	100
InvolutiveStar	Pi.instInvolutiveStarForall	100
AlgebraicGeometry.Scheme.Hom.IsOver	AlgebraicGeometry.Scheme.instIsOverMapStalkSpecializesCommRingCatPresheaf	100
BEq	Lean.Meta.Canonicalizer.instBEqExprVisited	100
NonUnitalSeminormedCommRing	NonUnitalNormedCommRing.toNonUnitalSeminormedCommRing	100
CategoryTheory.Limits.HasPullback	CategoryTheory.HasPullbacksOfInclusions.preservesPullbackInl'	100
HSub	Std.Time.instHSubOffsetOffset_33	100
MeasurableSpace	IterateAddAct.instMeasurableSpace	100
Neg	PresheafOfModules.instNegHom	100
AddGroup	LocallyConstant.instAddGroup	100
CategoryTheory.RightRigidCategory	CategoryTheory.BraidedCategory.rightRigidCategoryOfLeftRigidCategory	100
CovariantClass	Subalgebra.instCovariantClassHSMulLe	100
AlgebraicGeometry.IsIntegral	AlgebraicGeometry.instIsIntegralPullbackSchemeOfGeometricallyIntegralOfFlatOfUniversallyOpenOfIsLocallyNoetherian_1	100
sSupHomClass	OrderIsoClass.tosSupHomClass	100
Lean.MonadNameGenerator	Lean.monadNameGeneratorLift	100
Filter.NeBot	UpperHalfPlane.instNeBotAtImInfty	100
SizeOf	AddCommMonCat._sizeOf_inst	100
CategoryTheory.CreatesColimitsOfShape	CategoryTheory.Limits.createsColimitsOfShapeOfCreatesFiniteProducts	100
CategoryTheory.Limits.PreservesLimitsOfSize	CategoryTheory.Adjunction.isEquivalencePreservesLimits	100
Top	Subgroup.instTop	100
CategoryTheory.IsIso	CategoryTheory.hoFunctor.isIso_prodComparison_stdSimplex	100
Norm	PadicInt.instNorm	100
MulAction	Complex.UnitDisc.instMulActionCircle	100
IsCentralVAdd	Option.instIsCentralVAdd	100
CategoryTheory.HasForget₂	HopfAlgCat.hasForgetToBialgebra	100
SizeOf	CoxeterMatrix._sizeOf_inst	100
NonAssocRing	ULift.nonAssocRing	100
Lean.FromJson	Lean.Server.Test.Runner.Client.instFromJsonHighlightMatchesParams	100
ContinuousAdd	continuousAdd_of_discreteTopology	100
Dvd	Nat.instDvd	100
CategoryTheory.Limits.HasLimitsOfSize	AddCommMonCat.hasLimitsOfSize	100
AddLeftMono	DFinsupp.Colex.addLeftMono	100
EMetricSpace	WithLp.instProdEMetricSpace	100
HopfAlgebra	TensorProduct.instHopfAlgebra	100
AddGroupWithOne	ULift.addGroupWithOne	100
IsScalarTower	IsScalarTower.rat	100
Std.LawfulOrderMax	Std.instLawfulOrderMaxOfIsLinearPreorderOfLawfulOrderLeftLeaningMax	100
SizeOf	Lean.Grind.CommRing.Expr._sizeOf_inst	100
IsScalarTower	BoundedContinuousFunction.instIsScalarTower_1	100
SeparatelyContinuousAdd	instSeparatelyContinuousAddAdditiveOfSeparatelyContinuousMul	100
SizeOf	PartOrd._sizeOf_inst	100
CategoryTheory.Limits.PreservesFiniteLimits	CategoryTheory.Limits.PreservesFiniteLimits.overPost	100
Neg	IncidenceAlgebra.instNeg	100
Std.Commutative	instCommutativeUInt16HAnd	100
CoeTC	instCoeTCZeroHomOfZeroHomClass	100
Inhabited	NONote.instInhabited	100
CategoryTheory.Limits.HasFiniteProducts	CategoryTheory.Localization.instHasFiniteProductsLocalization	100
Infinite	Field.infinite_emb_of_transcendental	100
DecidableEq	PSigma.decidableEq	100
CategoryTheory.Functor.Full	LightCondSet.LocallyConstant.instFullFunctor	100
Std.Asymm	List.Shortlex.asymm	100
SMulCommClass	CliffordAlgebra.instSMulCommClass	100
SizeOf	Aesop.RuleStatsTotals._sizeOf_inst	100
BEq	Lean.Meta.Simp.instBEqSimprocEntry	100
FunLike	CategoryTheory.Types.instFunLike	100
IsScalarTower	FiniteField.instIsScalarTowerZModExtension	100
SecondCountableTopology	Metric.Snowflaking.instSecondCountableTopology	100
AddHomClass	AddHom.addHomClass	100
CommRing	Subalgebra.instCommRingSubtypeMemCenter	100
Inhabited	CategoryTheory.Comon.instInhabited	100
CanLift	Ideal.instCanLiftTwoSidedIdealCoeOrderHomAsIdealIsTwoSided	100
SizeOf	Aesop.IndexingMode._sizeOf_inst	100
SizeOf	Lean.Meta.Grind.Arith.Linear.IneqCnstr._sizeOf_inst	100
CategoryTheory.ObjectProperty.IsClosedUnderLimitsOfShape	CategoryTheory.instIsClosedUnderLimitsOfShapeFunctorOppositeTypeIsIndObjectDiscreteOfHasLimitsOfShape	100
Module	AdicCompletion.instModuleQuotientIdealHSMulTopSubmodule	100
CategoryTheory.RightRigidCategory	Action.instRightRigidCategory	100
SizeOf	Lean.Parser.ParserExtension.State._sizeOf_inst	100
CategoryTheory.Limits.HasFiniteLimits	FGModuleCat.instHasFiniteLimits	100
CategoryTheory.Functor.PreservesMonomorphisms	CategoryTheory.ConcreteCategory.forget₂_preservesMonomorphisms	100
CategoryTheory.Limits.HasFiniteProducts	CategoryTheory.Limits.hasFiniteProducts_of_hasCountableProducts	100
Countable	Subsingleton.to_countable	100
WellFoundedGT	LieSubalgebra.wellFoundedGT_of_noetherian	100
ESeminormedAddMonoid	ENormedAddMonoid.toESeminormedAddMonoid	100
Prefunctor.MapReverse	Quiver.Push.ofMapReverse	100
ToString	Lean.Omega.Constraint.instToString	100
Lean.Grind.ToInt.Mod	Lean.Grind.instModBitVecUint	100
AddCancelCommMonoid	instAddCancelCommMonoidNNRat	100
Semiring	Complex.instSemiring	100
Decidable	instDecidableAntitoneOfForallForallForallLe	100
OrderBot	LinearPMap.orderBot	100
QuasiIso	CategoryTheory.InjectiveResolution.quasiIso	100
Add	AddGroupNorm.instAdd	100
Std.IteratorLoop	Std.Iterators.Types.ListIterator.instIteratorLoop	100
Module.Free	instFreeSubtypeMemIdealOfFiniteOfIsTorsionFree	100
MulArchimedean	SubmonoidClass.instMulArchimedean	100
VAddCommClass	DomAddAct.instVAddCommClassForall_2	100
Compl	HeytingAlgebra.toCompl	100
Lean.Meta.Sym.Internal.MonadShareCommon	Lean.Meta.Sym.Internal.instMonadShareCommonOfMonadLift	100
IsIntegrallyClosedIn	instIsIntegrallyClosedInSubtypeMemSubalgebraIntegralClosure	100
ProbabilityTheory.IsSFiniteKernel	ProbabilityTheory.Kernel.IsSFiniteKernel.swapRight	100
Lean.ToJson	Lean.Lsp.instToJsonCompletionOptions	100
Inhabited	Lean.Lsp.instInhabitedRefIdent	100
EquivLike	LieModuleEquiv.instEquivLike	100
One	Set.Icc.instOne	100
CoeTail	NNRatCast.toCoeTail	100
Std.Sat.AIG.LawfulOperator	Std.Sat.AIG.instLawfulOperatorBinaryInputMkAndCached	100
IsScalarTower	isScalarTower_sphere_closedBall_closedBall	100
DistribMulAction	ContinuousAlternatingMap.instDistribMulAction	100
SizeOf	Turing.ToPartrec.Code._sizeOf_inst	100
IsScalarTower	Filter.isScalarTower''	100
GetElem?	Fin.instGetElem?FinVal	100
AddAction	WithLp.instAddAction	100
SizeOf	_private.Mathlib.Tactic.Linter.UnusedInstancesInType.0.Mathlib.Linter.UnusedInstancesInType.InstanceOfConcern._sizeOf_inst	100
Repr	Lean.Elab.Tactic.BVDecide.Frontend.Normalize.instReprOp	100
IsWeakLowerModularLattice	IsLowerModularLattice.to_isWeakLowerModularLattice	100
Subsingleton	Algebra.FormallyEtale.subsingleton_kaehlerDifferential	100
Monad	Lean.Compiler.LCNF.Simp.instMonadSimpM	100
StarMul	LinearMap.instStarMulId	100
SizeOf	CategoryTheory.Abelian.SpectralObject._sizeOf_inst	100
Mathlib.Tactic.Coherence.LiftObj	Mathlib.Tactic.Coherence.LiftObj_of	100
MonadSatisfying	MonadSatisfying.instStateRefT'	100
SMulCommClass	RootPairing.Equiv.instSMulCommClassAut	100
CategoryTheory.BimonObj	CategoryTheory.Bimon.instBimonObjXXMon	100
OrderTopology	ENNReal.instOrderTopology	100
CategoryTheory.MorphismProperty.HasOfPostcompProperty	CategoryTheory.MorphismProperty.HasTwoOutOfThreeProperty.toHasOfPostcompProperty	100
SizeOf	Lean.Meta.ByCasesSubgoal._sizeOf_inst	100
BEq	Lean.instBEqInductiveType	100
CategoryTheory.MorphismProperty.IsStableUnderCobaseChange	CategoryTheory.Abelian.instIsStableUnderCobaseChangeMonomorphisms	100
SizeOf	CategoryTheory.PreOneHypercover.Homotopy._sizeOf_inst	100
Min	Function.locallyFinsuppWithin.instMinOfSemilatticeInf	100
CategoryTheory.Mono	CategoryTheory.StructuredArrow.mono_homMk	100
CategoryTheory.Functor.Braided	CategoryTheory.MonoidalOpposite.instBraidedMopFunctor	100
Norm	WithLp.instProdNorm	100
MeasurableConstSMul	Pi.instMeasurableConstSMul	100
Nontrivial	instNontrivialProp	100
CategoryTheory.GradedObject.HasMap	CategoryTheory.GradedObject.Monoidal.instHasMapProdObjFunctorMapBifunctorCurriedTensorSingle₀TensorUnit_1	100
Module.Finite	instFiniteFractionRingLocalizationAlgebraMapSubmonoidNonZeroDivisors	100
CategoryTheory.MorphismProperty.RespectsLeft	AlgebraicGeometry.IsZariskiLocalAtSource.respectsLeft_isOpenImmersion	100
SizeOf	Lean.Lsp.LeanDeclIdent._sizeOf_inst	100
Lean.Grind.OrderedAdd	Lean.Grind.instOrderedAddRat	100
IsCyclic	instIsCyclicOfIsSimpleGroupOfIsNilpotent	100
Lean.FromJson	Lean.instFromJsonNat	100
OrderBot	WithBot.instOrderBot	100
Inhabited	BotHom.instInhabited	100
MonoidWithZero	MonoidWithZeroHom.instMonoidWithZeroSubtypeMemSubmonoidMrange	100
Std.Iterator	String.Slice.Pattern.ToForwardSearcher.DefaultForwardSearcher.instIteratorIdSearchStepOfForwardPattern	100
OrderTop	Multiplicative.orderTop	100
RightCommutative	Multiset.instRightCommutativeErase	100
BEq	Mathlib.Meta.FunProp.instBEqLambdaTheorem	100
Lean.Meta.FastSubsingleton	Lean.Meta.instFastSubsingletonForall	100
SizeOf	Lean.ProjectionFunctionInfo._sizeOf_inst	100
CategoryTheory.Functor.Faithful	CategoryTheory.IsFiltered.SmallFilteredIntermediate.instFaithfulInclusion	100
NucleusClass	Nucleus.instNucleusClass	100
WellFoundedRelation	sizeOfWFRel	100
SMul	TestFunction.instSMulOfSMulCommClassRealOfContinuousConstSMul	100
CauSeq.IsComplete	Padic.complete	100
AddCommGroup	Representation.instAddCommGroupAsModule	100
PosMulReflectLE	FractionalIdeal.instPosMulReflectLEIdealOfIsDedekindDomain	100
Subgroup.FiniteIndex	Subgroup.instFiniteIndexTop	100
DecidableEq	Turing.PartrecToTM2.Λ'.instDecidableEq	100
CategoryTheory.Category	CategoryTheory.CosimplicialObject.instCategory	100
CategoryTheory.Functor.Initial	CategoryTheory.instInitialDiscreteOfIsConnected	100
Std.PRange.LawfulUpwardEnumerable	_private.Init.Data.Range.Polymorphic.SInt.0.Int8.instLawfulUpwardEnumerable	100
Finite	AddEquiv.finite_right	100
Inhabited	Lean.Language.instInhabitedDynamicSnapshot	100
CategoryTheory.Limits.HasZeroMorphisms	SemiNormedGrp₁.instHasZeroMorphisms	100
CategoryTheory.MorphismProperty.IsStableUnderComposition	AlgebraicGeometry.IsProper.stableUnderComposition	100
T0Space	T35Space.toT0Space	100
Module	IsLocalRing.instModuleResidueFieldOfAlgebra	100
Decidable	BitVec.instDecidableForallBitVecSucc	100
SizeOf	Lean.Server.RpcProcedure._sizeOf_inst	100
Module	DivisibleHull.instModuleRat	100
Subsingleton	NonUnitalSubalgebra.subsingleton_of_subsingleton	100
Ord	Std.Time.Minute.instOrdOffset	100
CategoryTheory.MorphismProperty.IsStableUnderTransfiniteComposition	CategoryTheory.IsGrothendieckAbelian.instIsStableUnderTransfiniteCompositionMonomorphisms	100
CategoryTheory.IsIso	CategoryTheory.ShortComplex.isIso_rightHomologyMap_of_iso	100
AddCommGroup	MeasureTheory.SimpleFunc.instAddCommGroup	100
Fintype	Set.instFintypeIco	100
IsScalarTower	Ideal.Quotient.isScalarTower	100
CoeTC	instCoeTCOrderMonoidHomOfOrderHomClassOfMonoidHomClass	100
ShiftLeft	instShiftLeftInt16	100
Algebra	_private.Mathlib.RingTheory.Smooth.NoetherianDescent.0.Algebra.Smooth.DescentAux.algebra₂	100
IsOrderedAddMonoid	IdemSemiring.toIsOrderedAddMonoid	100
ToString	Aesop.Frontend.Priority.instToString	100
Repr	Std.Time.Weekday.instReprOrdinal	100
SizeOf	Lean.SubExpr.GoalsLocation._sizeOf_inst	100
Lean.Order.CCPO	Lean.Order.instCCPOStateRefT'	100
CategoryTheory.MorphismProperty.IsStableUnderTransfiniteCompositionOfShape	CategoryTheory.MorphismProperty.instIsStableUnderTransfiniteCompositionOfShapeFunctorMonomorphismsOfHasPullbacksOfHasIterationOfShape	100
Lean.FromJson	Lean.Widget.instFromJsonRpcEncodablePacket._@.Lean.Widget.InteractiveGoal.1056429149._hygCtx._hyg.27	100
Lean.Grind.AddRightCancel	Lean.Grind.instAddRightCancelNat	100
SizeOf	Lean.Elab.Term.BinderView._sizeOf_inst	100
CategoryTheory.IsIso	CategoryTheory.GlueData.t_isIso	100
Std.LawfulBEqOrd	Std.Time.instLawfulBEqOrdDateTime	100
CategoryTheory.MorphismProperty.IsStableUnderCobaseChange	CategoryTheory.ObjectProperty.instIsStableUnderCobaseChangeIsoModSerre	100
CategoryTheory.Functor.Final	CategoryTheory.final_fst	100
Pow	DoubleCentralizer.instPow	100
DecidableEq	Std.Net.instDecidableEqSocketAddressV6	100
StandardBorelSpace	StandardBorelSpace.pi_countable	100
SizeOf	Lean.Elab.FixedParamPerms._sizeOf_inst	100
CommGroup	Pi.commGroup	100
FunLike	instFunLikeContMDiffMonoidMorphism	100
OrderTop	Set.instOrderTop	100
Std.Rxc.IsAlwaysFinite	Fin.instIsAlwaysFinite	100
CategoryTheory.HomIsOver	CategoryTheory.instHomIsOverLeftDiscretePUnit	100
CommGroup	CommGrpCat.commGroupObj	100
intervalIntegral.FTCFilter	intervalIntegral.FTCFilter.nhds	100
Lean.Grind.ToInt.Div	Lean.Grind.instDivFinCoOfNatIntCast	100
VAddCommClass	vaddCommClass_self	100
PartialOrder	Order.Ideal.instPartialOrder	100
LawfulFunctor	ULift.instLawfulFunctor_mathlib	100
Inhabited	CategoryTheory.Mon.instInhabited	100
CategoryTheory.LocalizerMorphism.IsLeftDerivabilityStructure	HomotopicalAlgebra.CofibrantObject.instIsLeftDerivabilityStructureWeakEquivalencesLocalizerMorphism	100
Module	Rep.instModuleCarrierVModuleCat	100
WeaklyLocallyCompactSpace	DomMulAct.instWeaklyLocallyCompactSpace	100
Unique	Real.RingHom.unique	100
SizeOf	Lean.Meta.Rewrites.RewriteResult._sizeOf_inst	100
DFunLike	ContDiffMapSupportedInClass.toDFunLike	100
SMulZeroClass	MvPolynomial.smulZeroClass	100
NormedCommGroup	SubgroupClass.normedCommGroup	100
SecondCountableTopology	TopologicalSpace.NonemptyCompacts.instSecondCountableTopology	100
Sub	SlashInvariantForm.instSub	100
Subsingleton	instSubsingletonPEmpty	100
Inhabited	MeasureTheory.NullMeasurableSpace.instInhabited	100
CategoryTheory.IsMonHom	CategoryTheory.MonObj.instIsMonHomHomLeftUnitor	100
SizeOf	Lean.Compiler.LCNF.FloatLetIn.FloatState._sizeOf_inst	100
ToString	Std.Time.Year.instToStringEra	100
Membership	Set.instMembership	100
CategoryTheory.LargeCategory	CategoryTheory.Grpd.category	100
OrOp	instOrOpInt8	100
MulAction	Lex.instMulAction'	100
CategoryTheory.Limits.PreservesLimit	CategoryTheory.Limits.PreservesLimitsOfShape.preservesLimit	100
OrderBot	Additive.orderBot	100
Lean.FromJson	Lean.Server.FileWorker.instFromJsonAbsoluteLspSemanticToken	100
ContinuousSMul	WeakBilin.instContinuousSMul	100
SizeOf	Lean.Elab.Do.LetOrReassign._sizeOf_inst	100
Inhabited	Lean.Macro.instInhabitedState	100
CategoryTheory.Functor.Braided	AlgCat.instBraidedModuleCatForget₂AlgHomCarrierLinearMapIdCarrier	100
CategoryTheory.Functor.Additive	ComplexShape.Embedding.instAdditiveHomologicalComplexRestrictionFunctor	100
Inv	WithOne.instInv	100
SizeOf	CategoryTheory.Functor.FullyFaithful._sizeOf_inst	100
MeasureTheory.SigmaFinite	MeasureTheory.Measure.sigmaFinite_tprod	100
Subsingleton	instSubsingletonSquash	100
Aesop.Queue	Aesop.instQueueBestFirstQueue	100
Inhabited	Lean.Meta.Match.instInhabitedDiscrInfo	100
Repr	instReprBool	100
IsEmpty	Fin.isEmpty'	100
CategoryTheory.Limits.PreservesColimit	CategoryTheory.Limits.preservesCokernel_zero	100
CategoryTheory.Limits.PreservesFiniteLimits	CategoryTheory.MorphismProperty.Over.instPreservesFiniteLimitsTopPullback	100
Inhabited	Std.ExtTreeSet.instInhabited	100
Std.Associative	instAssociativeUInt64HXor	100
ForIn	Std.Slice.instForInOfMonadOfToIteratorOfIteratorLoopId	100
Ring	SeminormedRing.toRing	100
Neg	TopCat.instNegHomObjTopCommRingCatForget₂SubtypeRingHomαContinuousCoeContinuousMapCarrier	100
Set.OrdConnected	Set.ordConnected_singleton	100
Algebra	normalClosure.algebra	100
Lean.FromJson	Lean.instFromJsonOption	100
FaithfulSMul	Sigma.instFaithfulSMulOfNonempty	100
HAppend	Array.instHAppendList	100
Coe	WithBotTop.instCoe	100
SizeOf	RatFunc._sizeOf_inst	100
NonUnitalSeminormedCommRing	Pi.nonUnitalSeminormedCommRing	100
AddCommGroup	ContDiffMapSupportedIn.instAddCommGroup	100
CategoryTheory.Functor.Monoidal	CategoryTheory.Equivalence.instMonoidalFunctorRefl	100
CategoryTheory.Limits.HasColimit	CategoryTheory.comp_comparison_hasColimit	100
Std.Internal.Small	Std.Internal.instSmall	100
WellFoundedLT	Pi.Lex.wellFoundedLT	100
Preorder	Interval.instPreorder	100
LawfulFunctor	instLawfulFunctorOption	100
HSub	Std.Time.instHSubOffsetOffset_32	100
SizeOf	CategoryTheory.Functor.CorepresentableBy._sizeOf_inst	100
CategoryTheory.Epi	CategoryTheory.Abelian.instEpiFactorThruImage	100
CoeT	instCoeTOfCoeHTCT	100
SizeOf	CommBialgCat._sizeOf_inst	100
CategoryTheory.IsIso	ProfiniteGrp.isIso_toLimit	100
AddCommMonoidWithOne	PartENat.instAddCommMonoidWithOne	100
Pow	DivInvMonoid.toZPow	100
Inhabited	CategoryTheory.Oplax.StrongTrans.instInhabited	100
Infinite	UpperHalfPlane.instInfinite	100
SizeOf	Mathlib.Tactic.withResetServerInfo.Result._sizeOf_inst	100
Repr	DualNumber.instRepr	100
Std.Associative	instAssociativeInt64HAdd	100
Group	ProfiniteGrp.instGroupCarrierToTopTotallyDisconnectedSpacePtProfiniteLimitConeCompForget₂ContinuousMonoidHomToProfiniteContinuousMap	100
FunLike	MeasureTheory.Measure.instFunLike	100
CategoryTheory.Functor.PreservesZeroMorphisms	Action.forget_preservesZeroMorphisms	100
LT	Real.instLT	100
TopologicalSpace.MetrizableSpace	TopologicalSpace.PseudoMetrizableSpace.toMetrizableSpace	100
Min	AddUnits.instMinOfLinearOrder	100
Matroid.Finite	Matroid.instFiniteMapEquiv	100
OrderTop	NonemptyInterval.instOrderTop	100
RankCondition	instRankConditionMulOpposite	100
CategoryTheory.MorphismProperty.IsStableUnderComposition	CategoryTheory.MorphismProperty.diagonal_isStableUnderComposition	100
MulAction	mulActionClosedBallBall	100
Div	Int.instDiv	100
SMul	MeasureTheory.Measure.instSMul	100
SizeOf	BoundedOrderHom._sizeOf_inst	100
AlgebraicGeometry.GeometricallyReduced	AlgebraicGeometry.instGeometricallyReducedOfGeometricallyIntegral	100
AlgebraicGeometry.IsLocallyArtinian	AlgebraicGeometry.IsArtinianScheme.toIsLocallyArtinian	100
AlgebraicGeometry.IsZariskiLocalAtTarget	AlgebraicGeometry.injective_isZariskiLocalAtTarget	100
Std.LawfulOrderLT	UInt64.instLawfulOrderLT	100
BEq	Lean.instBEqRecursorVal	100
CategoryTheory.Functor.Faithful	CategoryTheory.CostructuredArrow.instFaithfulCompObjPost	100
ContinuousConstVAdd	RestrictedProduct.instContinuousConstVAddCoe	100
CategoryTheory.MonoidalClosed	LightCondensed.instMonoidalClosedSheafLightProfiniteCoherentTopologyModuleCat	100
StarMul	Unitary.instStarMulSubtypeMemSubmonoidUnitary	100
PredOrder	RootedTree.predOrder	100
MonadEval	Lean.Elab.Command.instMonadEvalTermElabMCommandElabM	100
SizeOf	Lean.Meta.Grind.Arith.Linear.Search.State._sizeOf_inst	100
HSub	Std.Time.instHSubOffsetOffset_12	100
IsEmpty	Profinite.NobelingProof.instIsEmptySubtypeProductsIsGoodEmptyCollectionSetForallBool	100
Coe	Lean.Meta.instCoeListNatOccurrences	100
Ideal.LiesOver	Ideal.top_liesOver_top	100
MulLeftMono	OrderDual.mulLeftMono	100
SizeOf	Lean.Meta.Grind.CongrKey._sizeOf_inst	100
Zero	CuspForm.instZero	100
CategoryTheory.Functor.IsLeftAdjoint	PresheafOfModules.instIsLeftAdjointSheafOfModulesSheafification	100
Fintype	SimpleGraph.killCopies.edgeSet.instFintype	100
Bot	Quiver.instBotWideSubquiver	100
HMod	instHModUInt8Nat	100
Std.LawfulOrderLT	instLawfulOrderLT_mathlib	100
CategoryTheory.IsComonHom	CategoryTheory.instIsComonHomInv	100
IsCompactlyGenerated	Submodule.instIsCompactlyGenerated	100
Coe	CategoryTheory.Pseudofunctor.hasCoeToLax	100
Std.Commutative	Nat.instCommutativeMax	100
Repr	Lean.IR.instReprJoinPointId	100
Valuation.RankOne	NormedField.instRankOneNNRealValuation	100
Inhabited	CoheytingHom.instInhabited	100
Std.Iterator	Std.Iterators.Types.FilterMap.instIterator	100
AlgebraicGeometry.QuasiCompact	AlgebraicGeometry.QuasiSeparated.quasiCompact_diagonal	100
CategoryTheory.Functor.IsLeftAdjoint	CategoryTheory.instIsLeftAdjointFunctorOppositeSheafPresheafToSheaf	100
FunLike	PseudoMetric.instFunLikeForall	100
Lean.ToJson	Lean.Lsp.instToJsonDeclInfo	100
DecidableEq	QuotientAddGroup.instDecidableEqQuotientAddSubgroupOfDecidablePredMem	100
CategoryTheory.GrothendieckTopology.PreservesSheafification	CategoryTheory.GrothendieckTopology.instPreservesSheafificationForgetOfPreservesLimitsOfHasColimitsOfShapeOfPreservesColimitsOfShapeOppositeCoverOfHasLimitsOfShapeWalkingMulticospanOfReflectsIsomorphisms	100
CategoryTheory.HopfObj	CategoryTheory.Hopf.hopf	100
SizeOf	Lean.Server.FileWorker.Insertion._sizeOf_inst	100
Lean.Language.ToSnapshotTree	Lean.Elab.Command.instToSnapshotTreeMacroExpandedSnapshot	100
NonUnitalSemiring	Submodule.instNonUnitalSemiring	100
DistribMulAction	ULift.distribMulAction	100
MeasurableSpace.CountablySeparated	instCountablySeparatedElemOfHasCountableSeparatingOnIsOpen	100
Inhabited	Lean.Meta.Simp.instInhabitedStep	100
FunLike	CoalgEquiv.instFunLike	100
AddCommSemigroup	instAddCommSemigroupPNat	100
BoundedOrder	BoxIntegral.IntegrationParams.instBoundedOrder	100
MeasureTheory.SigmaFinite	Module.Basis.instSigmaFiniteAddHaar	100
Inhabited	SkewMonoidAlgebra.instInhabited	100
SizeOf	Mathlib.Meta.NormNum.NormNums._sizeOf_inst	100
LE	Std.Time.instLETimestamp	100
LT	instLTFin	100
CategoryTheory.MorphismProperty.IsMultiplicative	CategoryTheory.MorphismProperty.IsMultiplicative.inf	100
DivInvOneMonoid	DomMulAct.instDivInvOneMonoidOfMulOpposite	100
SizeOf	Lean.Lsp.CodeActionDisabled._sizeOf_inst	100
Representation.IsTrivial	Representation.instIsTrivialSubtypeMemSubgroupSubmoduleInvariantsCompLinearMapIdSubtypeToInvariants	100
Subgroup.Normal	Subgroup.normal_of_characteristic	100
Group	instGroupHNNExtension	100
Mod	Int.instMod	100
NeZero	CharZero.NeZero.two	100
Nonempty	LLVM.instNonemptyMemoryBuffer	100
Zero	AddOpposite.instZero	100
MonadLift	Std.CloseableChannel.instMonadLiftEIOErrorIO	100
ZeroAtInftyContinuousMapClass	CompactlySupportedContinuousMapClass.instZeroAtInftyContinuousMapClass	100
CommRing	SymmetricAlgebra.instCommRing	100
SizeOf	Lean.Elab.Tactic.BVDecide.Frontend.Normalize.MatchKind._sizeOf_inst	100
CategoryTheory.IsIso	CategoryTheory.instIsIsoPost_1	100
Inhabited	Std.HashSet.Raw.instInhabited	100
Membership	Lists'.instMembershipLists	100
Hashable	instHashableBool	100
CoeSort	Pointed.instCoeSortType	100
Inhabited	WithOne.inhabited	100
DFunLike	RestrictedProduct.instDFunLike	100
_private.Lean.Elab.ErrorUtils.0.Lean.HasPluralDefaults	_private.Lean.Elab.ErrorUtils.0.Lean.instHasPluralDefaultsMessageData	100
CategoryTheory.HomRel.IsStableUnderPrecomp	CategoryTheory.Congruence.toIsStableUnderPrecomp	100
CategoryTheory.Functor.IsLeftAdjoint	CategoryTheory.CartesianMonoidalCategory.isLeftAdjoint_prod_functor	100
Inhabited	instInhabitedError	100
IsUltraUniformity	IsUltraUniformity.prod	100
Inhabited	Lean.instInhabitedPersistentEnvExtension	100
CategoryTheory.Functor.PreservesEffectiveEpiFamilies	CategoryTheory.Functor.instPreservesEffectiveEpiFamiliesOfIsEquivalence	100
Semiring	CommSemiring.toSemiring	100
CategoryTheory.Limits.HasLimit	MonCat.HasLimits.hasLimit	100
Subgroup.Normal	instNormalCommutatorClosure	100
NonUnitalNormedCommRing	Prod.nonUnitalNormedCommRing	100
DecidableEq	Lists.instDecidableEq	100
CommMonoid	GradedMonoid.GCommMonoid.toCommMonoid	100
SizeOf	Lean.Expr.CollectLooseBVars.State._sizeOf_inst	100
Lattice	WithBot.lattice	100
MeasureTheory.SigmaFinite	MeasureTheory.IsFiniteMeasure.toSigmaFinite	100
Filter.TendstoIxxClass	Filter.tendsto_Ioc_atTop_atTop	100
MonadLift	Lean.Doc.instMonadLiftTermElabMDocM	100
CategoryTheory.Functor.Faithful	CategoryTheory.Join.inclLeftFaithful	100
ProperSpace	proper_of_compact	100
IsScalarTower	instIsScalarTowerLocalizationAlgebraMapSubmonoidPrimeCompl	100
Sub	Finsupp.instSub	100
Star	Unitary.instStarSubtypeMemSubmonoidUnitary	100
Module	Submodule.module'	100
SizeOf	Lean.Compiler.LCNF.Signature._sizeOf_inst	100
FunLike	GroupNorm.funLike	100
Add	ContinuousMultilinearMap.instAdd	100
Lean.Meta.FastSubsingleton	Lean.Meta.instFastSubsingletonOfFastIsEmpty	100
CategoryTheory.Functor.Additive	CategoryTheory.instAdditiveHomotopyCategoryMapHomotopyCategory	100
IsScalarTower	Algebra.Presentation.instIsScalarTowerCore	100
CompactSpace	AlgebraicGeometry.Scheme.compactSpace_of_isAffine	100
InnerProductSpace	Quaternion.instInnerProductSpaceReal	100
CompletableTopField	NormedField.instCompletableTopField	100
SizeOf	QuadraticAlgebra._sizeOf_inst	100
IsDomain	EuclideanDomain.instIsDomain	100
