# Expanded Mathlib kernel trace probe set.
# Format: <declaration> <lean-file-relative-to-mathlib-root>
#
# This set is intended for broader pre-Mathlib verification than the smoke set,
# while still staying much cheaper than full Mathlib kernel verification.
# It avoids known source-metadata-only mismatch targets; keep those in ad hoc
# investigations unless we add a separate expected-mismatch manifest.

# Nat arithmetic
em' Mathlib/Logic/Basic.lean
List.Vector.toList_injective Mathlib/Data/Vector/Basic.lean
List.Vector.ext Mathlib/Data/Vector/Basic.lean
List.Vector.cons_val Mathlib/Data/Vector/Basic.lean
List.Vector.eq_cons_iff Mathlib/Data/Vector/Basic.lean
List.Vector.ne_cons_iff Mathlib/Data/Vector/Basic.lean
List.Vector.exists_eq_cons Mathlib/Data/Vector/Basic.lean
List.Vector.mk_toList Mathlib/Data/Vector/Basic.lean
List.Vector.length_val Mathlib/Data/Vector/Basic.lean
List.Vector.pmap_cons Mathlib/Data/Vector/Basic.lean
List.Vector.pmap_cons' Mathlib/Data/Vector/Basic.lean
List.Vector.toList_map Mathlib/Data/Vector/Basic.lean
Function.swap Mathlib/Logic/Function/Defs.lean
Function.eval_apply Mathlib/Logic/Function/Basic.lean
Function.const_def Mathlib/Logic/Function/Basic.lean
Function.const_injective Mathlib/Logic/Function/Basic.lean
Function.const_inj Mathlib/Logic/Function/Basic.lean
Function.onFun_apply Mathlib/Logic/Function/Basic.lean
Function.ne_iff Mathlib/Logic/Function/Basic.lean
Function.funext_iff_of_subsingleton Mathlib/Logic/Function/Basic.lean
Function.swap_lt Mathlib/Logic/Function/Basic.lean
Function.swap_le Mathlib/Logic/Function/Basic.lean
Function.swap_gt Mathlib/Logic/Function/Basic.lean
Set.mem_surjective Mathlib/Data/Set/Basic.lean
Set.mem_bijective Mathlib/Data/Set/Basic.lean
Set.top_eq_univ Mathlib/Data/Set/Basic.lean
Set.bot_eq_empty Mathlib/Data/Set/Basic.lean
Set.sup_eq_union Mathlib/Data/Set/Basic.lean
Set.inf_eq_inter Mathlib/Data/Set/Basic.lean
Set.le_eq_subset Mathlib/Data/Set/Basic.lean
Set.lt_eq_ssubset Mathlib/Data/Set/Basic.lean
Set.le_iff_subset Mathlib/Data/Set/Basic.lean
Set.lt_iff_ssubset Mathlib/Data/Set/Basic.lean
Set.coe_eq_subtype Mathlib/Data/Set/Basic.lean
OrderEmbedding Mathlib/Order/Hom/Basic.lean
OrderIso Mathlib/Order/Hom/Basic.lean
OrderIsoClass.toOrderIso Mathlib/Order/Hom/Basic.lean
OrderHomClass.monotone Mathlib/Order/Hom/Basic.lean
OrderHomClass.mono Mathlib/Order/Hom/Basic.lean
OrderHomClass.toOrderHom Mathlib/Order/Hom/Basic.lean
map_inv_le_iff Mathlib/Order/Hom/Basic.lean
map_inv_le_map_inv_iff Mathlib/Order/Hom/Basic.lean
map_lt_map_iff Mathlib/Order/Hom/Basic.lean
map_inv_lt_iff Mathlib/Order/Hom/Basic.lean
map_inv_lt_map_inv_iff Mathlib/Order/Hom/Basic.lean
right_ne_zero_of_mul Mathlib/Algebra/GroupWithZero/Basic.lean
ne_zero_and_ne_zero_of_mul Mathlib/Algebra/GroupWithZero/Basic.lean
zero_mul_eq_const Mathlib/Algebra/GroupWithZero/Basic.lean
mul_zero_eq_const Mathlib/Algebra/GroupWithZero/Basic.lean
eq_zero_of_mul_self_eq_zero Mathlib/Algebra/GroupWithZero/Basic.lean
mul_ne_zero Mathlib/Algebra/GroupWithZero/Basic.lean
eq_zero_of_zero_eq_one Mathlib/Algebra/GroupWithZero/Basic.lean
uniqueOfZeroEqOne Mathlib/Algebra/GroupWithZero/Basic.lean
subsingleton_iff_zero_eq_one Mathlib/Algebra/GroupWithZero/Basic.lean
eq_of_zero_eq_one Mathlib/Algebra/GroupWithZero/Basic.lean
LE.ofSetLike Mathlib/Data/SetLike/Basic.lean
PartialOrder.ofSetLike Mathlib/Data/SetLike/Basic.lean
SetLike.coe_subset_coe Mathlib/Data/SetLike/Basic.lean
SetLike.le_def Mathlib/Data/SetLike/Basic.lean
SetLike.not_le_iff_exists Mathlib/Data/SetLike/Basic.lean
Finset.disjUnion_eq_union Mathlib/Data/Finset/Basic.lean
Finset.disjoint_union_left Mathlib/Data/Finset/Basic.lean
Finset.disjoint_union_right Mathlib/Data/Finset/Basic.lean
Finset.not_disjoint_iff_nonempty_inter Mathlib/Data/Finset/Basic.lean
Finset.disjoint_or_nonempty_inter Mathlib/Data/Finset/Basic.lean
Finset.disjoint_of_subset_iff_left_eq_empty Mathlib/Data/Finset/Basic.lean
Finset.pairwiseDisjoint_iff Mathlib/Data/Finset/Basic.lean
Multiset.toFinset_add Mathlib/Data/Finset/Basic.lean
Multiset.toFinset_inter Mathlib/Data/Finset/Basic.lean
Multiset.toFinset_union Mathlib/Data/Finset/Basic.lean
Multiset.toFinset_eq_empty Mathlib/Data/Finset/Basic.lean
Multiset.toFinset_nonempty Mathlib/Data/Finset/Basic.lean
MulAction.toPerm_injective Mathlib/Algebra/Group/Action/Basic.lean
MulAction.bijective Mathlib/Algebra/Group/Action/Basic.lean
MulAction.injective Mathlib/Algebra/Group/Action/Basic.lean
MulAction.surjective Mathlib/Algebra/Group/Action/Basic.lean
smul_left_cancel Mathlib/Algebra/Group/Action/Basic.lean
smul_left_cancel_iff Mathlib/Algebra/Group/Action/Basic.lean
smul_eq_iff_eq_inv_smul Mathlib/Algebra/Group/Action/Basic.lean
isCancelSMul_iff_eq_one_of_smul_eq Mathlib/Algebra/Group/Action/Basic.lean
invOf_smul_smul Mathlib/Algebra/Group/Action/Basic.lean
smul_invOf_smul Mathlib/Algebra/Group/Action/Basic.lean
invOf_smul_eq_iff Mathlib/Algebra/Group/Action/Basic.lean
mem_upperBounds_iff_subset_Iic Mathlib/Order/Bounds/Basic.lean
bddAbove_def Mathlib/Order/Bounds/Basic.lean
top_mem_upperBounds Mathlib/Order/Bounds/Basic.lean
isLeast_bot_iff Mathlib/Order/Bounds/Basic.lean
not_bddAbove_iff' Mathlib/Order/Bounds/Basic.lean
not_bddAbove_iff Mathlib/Order/Bounds/Basic.lean
bddAbove_preimage_ofDual Mathlib/Order/Bounds/Basic.lean
bddAbove_preimage_toDual Mathlib/Order/Bounds/Basic.lean
BddAbove.dual Mathlib/Order/Bounds/Basic.lean
IsLeast.dual Mathlib/Order/Bounds/Basic.lean
IsLUB.dual Mathlib/Order/Bounds/Basic.lean
Function.exists_surjective_iff Mathlib/Logic/Embedding/Basic.lean
Equiv.toEmbedding Mathlib/Logic/Embedding/Basic.lean
Equiv.coe_toEmbedding Mathlib/Logic/Embedding/Basic.lean
Equiv.toEmbedding_apply Mathlib/Logic/Embedding/Basic.lean
Equiv.toEmbedding_injective Mathlib/Logic/Embedding/Basic.lean
Function.Embedding.coe_injective Mathlib/Logic/Embedding/Basic.lean
Function.Embedding.ext Mathlib/Logic/Embedding/Basic.lean
Function.Embedding.toFun_eq_coe Mathlib/Logic/Embedding/Basic.lean
Function.Embedding.coeFn_mk Mathlib/Logic/Embedding/Basic.lean
Function.Embedding.mk_coe Mathlib/Logic/Embedding/Basic.lean
Function.Embedding.injective Mathlib/Logic/Embedding/Basic.lean
Function.Embedding.apply_eq_iff_eq Mathlib/Logic/Embedding/Basic.lean
AddHom.mulLeft Mathlib/Algebra/Ring/Basic.lean
AddHom.mulRight Mathlib/Algebra/Ring/Basic.lean
AddMonoidHom.mulLeft Mathlib/Algebra/Ring/Basic.lean

# Expansion pass: relation closures, set operations, complete lattices, finset lattices.
Relation.comp_eq_fun Mathlib/Logic/Relation.lean
Relation.comp_assoc Mathlib/Logic/Relation.lean
Relation.flip_comp Mathlib/Logic/Relation.lean
Relation.map_map Mathlib/Logic/Relation.lean
Relation.map_apply_apply Mathlib/Logic/Relation.lean
Relation.map_reflexive Mathlib/Logic/Relation.lean
Relation.map_transitive Mathlib/Logic/Relation.lean
Relation.onFun_map_eq_of_injective Mathlib/Logic/Relation.lean
Relation.SymmGen.swap Mathlib/Logic/Relation.lean
Relation.ReflTransGen.trans Mathlib/Logic/Relation.lean
Relation.ReflTransGen.head_induction_on Mathlib/Logic/Relation.lean
Relation.ReflTransGen.cases_head_iff Mathlib/Logic/Relation.lean
Relation.TransGen.head_induction_on Mathlib/Logic/Relation.lean
Relation.TransGen.tail'_iff Mathlib/Logic/Relation.lean
Relation.TransGen.lift Mathlib/Logic/Relation.lean
Relation.TransGen.swap Mathlib/Logic/Relation.lean
Relation.transGen_swap Mathlib/Logic/Relation.lean
Relation.reflTransGen_iff_eq_or_transGen Mathlib/Logic/Relation.lean
Set.mem_preimage Mathlib/Data/Set/Operations.lean
Set.mem_image Mathlib/Data/Set/Operations.lean
Set.mem_image_of_mem Mathlib/Data/Set/Operations.lean
Set.imageFactorization Mathlib/Data/Set/Operations.lean
Set.rangeFactorization_injective Mathlib/Data/Set/Operations.lean
Set.rangeFactorization_bijective Mathlib/Data/Set/Operations.lean
Set.rangeFactorization_eq_iff Mathlib/Data/Set/Operations.lean
Set.comp_rangeSplitting Mathlib/Data/Set/Operations.lean
Set.prod_image_left Mathlib/Data/Set/Operations.lean
Set.prod_image_right Mathlib/Data/Set/Operations.lean
Set.mem_diagonal_iff Mathlib/Data/Set/Operations.lean
Set.mem_offDiag Mathlib/Data/Set/Operations.lean
Set.mem_pi Mathlib/Data/Set/Operations.lean
Set.mem_univ_pi Mathlib/Data/Set/Operations.lean
Set.mapsTo_image Mathlib/Data/Set/Operations.lean
sSup_union Mathlib/Order/CompleteLattice/Basic.lean
sInf_union Mathlib/Order/CompleteLattice/Basic.lean
sSup_insert Mathlib/Order/CompleteLattice/Basic.lean
sInf_insert Mathlib/Order/CompleteLattice/Basic.lean
iSup_congr Mathlib/Order/CompleteLattice/Basic.lean
biSup_congr Mathlib/Order/CompleteLattice/Basic.lean
Function.Surjective.iSup_comp Mathlib/Order/CompleteLattice/Basic.lean
Equiv.iSup_comp Mathlib/Order/CompleteLattice/Basic.lean
iSup_congr_Prop Mathlib/Order/CompleteLattice/Basic.lean
sSup_image' Mathlib/Order/CompleteLattice/Basic.lean
OrderIso.map_iSup Mathlib/Order/CompleteLattice/Basic.lean
OrderIso.map_sSup Mathlib/Order/CompleteLattice/Basic.lean
Finset.mem_union Mathlib/Data/Finset/Lattice/Basic.lean
Finset.union_subset Mathlib/Data/Finset/Lattice/Basic.lean
Finset.union_assoc Mathlib/Data/Finset/Lattice/Basic.lean
Finset.inter_assoc Mathlib/Data/Finset/Lattice/Basic.lean
Finset.union_eq_union_iff_left Mathlib/Data/Finset/Lattice/Basic.lean
Finset.inter_eq_inter_iff_right Mathlib/Data/Finset/Lattice/Basic.lean
Finset.union_subset_iff Mathlib/Data/Finset/Lattice/Basic.lean
Finset.subset_inter_iff Mathlib/Data/Finset/Lattice/Basic.lean
Finset.inter_union_distrib_left Mathlib/Data/Finset/Lattice/Basic.lean

# Currently disabled because the deterministic Lean source trace exits before
# producing target events in this local Mathlib checkout. Fin equality is still
# covered by the Lean4 Init manifest.
# Fin.mk_eq_mk Mathlib/Data/Fin/Basic.lean

# Auto-curated Mathlib algebra expansion.
# Generated by curate-batch-grouped on 2026-05-22; only semantically compatible rows promoted.
AddConstMapClass.semiconj Mathlib/Algebra/AddConstMap/Basic.lean
AddConstMapClass.map_add_nsmul Mathlib/Algebra/AddConstMap/Basic.lean
AddConstMapClass.map_add_one Mathlib/Algebra/AddConstMap/Basic.lean
AddConstMapClass.map_add_nat Mathlib/Algebra/AddConstMap/Basic.lean
AddConstMapClass.map_const Mathlib/Algebra/AddConstMap/Basic.lean
AddConstMapClass.map_one Mathlib/Algebra/AddConstMap/Basic.lean
AddConstMapClass.map_nsmul_const Mathlib/Algebra/AddConstMap/Basic.lean
AddConstMapClass.map_nat Mathlib/Algebra/AddConstMap/Basic.lean
AddConstMapClass.map_const_add Mathlib/Algebra/AddConstMap/Basic.lean
AddConstMapClass.map_one_add Mathlib/Algebra/AddConstMap/Basic.lean
AddConstMapClass.map_nsmul_add Mathlib/Algebra/AddConstMap/Basic.lean
AddConstMapClass.map_nat_add Mathlib/Algebra/AddConstMap/Basic.lean
AddConstMapClass.map_sub_nsmul Mathlib/Algebra/AddConstMap/Basic.lean
AddConstMapClass.map_sub_const Mathlib/Algebra/AddConstMap/Basic.lean
AddConstMapClass.map_sub_one Mathlib/Algebra/AddConstMap/Basic.lean
AddConstMapClass.map_add_zsmul Mathlib/Algebra/AddConstMap/Basic.lean
AddConstMapClass.map_zsmul_const Mathlib/Algebra/AddConstMap/Basic.lean
AddConstMapClass.map_add_int Mathlib/Algebra/AddConstMap/Basic.lean
AddConstMapClass.map_sub_zsmul Mathlib/Algebra/AddConstMap/Basic.lean
AddConstMapClass.map_sub_int Mathlib/Algebra/AddConstMap/Basic.lean
AddConstMapClass.map_zsmul_add Mathlib/Algebra/AddConstMap/Basic.lean
AddConstMapClass.map_int_add Mathlib/Algebra/AddConstMap/Basic.lean
AddConstMapClass.map_fract Mathlib/Algebra/AddConstMap/Basic.lean
AddConstMapClass.monotone_iff_Icc Mathlib/Algebra/AddConstMap/Basic.lean
AddConstMapClass.antitone_iff_Icc Mathlib/Algebra/AddConstMap/Basic.lean
AddConstMapClass.strictMono_iff_Icc Mathlib/Algebra/AddConstMap/Basic.lean
AddConstMapClass.strictAnti_iff_Icc Mathlib/Algebra/AddConstMap/Basic.lean
AddConstMap.id Mathlib/Algebra/AddConstMap/Basic.lean
AddConstMap.comp Mathlib/Algebra/AddConstMap/Basic.lean
AddConstMap.replaceConsts Mathlib/Algebra/AddConstMap/Basic.lean
AddConstMap.coe_vadd Mathlib/Algebra/AddConstMap/Basic.lean
AddConstMap.mul_def Mathlib/Algebra/AddConstMap/Basic.lean
AddConstMap.one_def Mathlib/Algebra/AddConstMap/Basic.lean
AddConstMap.pow_apply Mathlib/Algebra/AddConstMap/Basic.lean
AddConstMap.toEnd Mathlib/Algebra/AddConstMap/Basic.lean
AddConstMap.smul Mathlib/Algebra/AddConstMap/Basic.lean
AddConstMap.addLeftHom Mathlib/Algebra/AddConstMap/Basic.lean
AddConstMap.conjNeg Mathlib/Algebra/AddConstMap/Basic.lean
AddConstMap.mkFract Mathlib/Algebra/AddConstMap/Basic.lean
AddConstEquiv.toEquiv_inj Mathlib/Algebra/AddConstMap/Equiv.lean
AddConstEquiv.symm Mathlib/Algebra/AddConstMap/Equiv.lean
AddConstEquiv.Simps.symm_apply Mathlib/Algebra/AddConstMap/Equiv.lean
AddConstEquiv.refl Mathlib/Algebra/AddConstMap/Equiv.lean
AddConstEquiv.trans Mathlib/Algebra/AddConstMap/Equiv.lean
AddConstEquiv.self_trans_symm Mathlib/Algebra/AddConstMap/Equiv.lean
AddConstEquiv.symm_trans_self Mathlib/Algebra/AddConstMap/Equiv.lean
AddConstEquiv.coe_symm_toEquiv Mathlib/Algebra/AddConstMap/Equiv.lean
AddConstEquiv.toEquiv_symm Mathlib/Algebra/AddConstMap/Equiv.lean
AddConstEquiv.toEquiv_trans Mathlib/Algebra/AddConstMap/Equiv.lean
AddConstEquiv.instOne Mathlib/Algebra/AddConstMap/Equiv.lean
AddConstEquiv.instMul Mathlib/Algebra/AddConstMap/Equiv.lean
AddConstEquiv.instInv Mathlib/Algebra/AddConstMap/Equiv.lean
AddConstEquiv.instDiv Mathlib/Algebra/AddConstMap/Equiv.lean
AddConstEquiv.instPowNat Mathlib/Algebra/AddConstMap/Equiv.lean
AddConstEquiv.instPowInt Mathlib/Algebra/AddConstMap/Equiv.lean
AddConstEquiv.toPerm Mathlib/Algebra/AddConstMap/Equiv.lean
AddConstEquiv.toAddConstMapHom Mathlib/Algebra/AddConstMap/Equiv.lean
AddConstEquiv.equivUnits Mathlib/Algebra/AddConstMap/Equiv.lean
Set.singleton_vsub_self Mathlib/Algebra/AddTorsor/Basic.lean
vsub_left_cancel Mathlib/Algebra/AddTorsor/Basic.lean
vsub_left_cancel_iff Mathlib/Algebra/AddTorsor/Basic.lean
vsub_left_injective Mathlib/Algebra/AddTorsor/Basic.lean
vsub_right_cancel Mathlib/Algebra/AddTorsor/Basic.lean
vsub_right_cancel_iff Mathlib/Algebra/AddTorsor/Basic.lean
vsub_right_injective Mathlib/Algebra/AddTorsor/Basic.lean
vsub_sub_vsub_cancel_left Mathlib/Algebra/AddTorsor/Basic.lean
vadd_vsub_vadd_cancel_left Mathlib/Algebra/AddTorsor/Basic.lean
vadd_vsub_vadd_comm Mathlib/Algebra/AddTorsor/Basic.lean
sub_add_vsub_comm Mathlib/Algebra/AddTorsor/Basic.lean
vsub_vadd_comm Mathlib/Algebra/AddTorsor/Basic.lean
vadd_eq_vadd_iff_sub_eq_vsub Mathlib/Algebra/AddTorsor/Basic.lean
vsub_sub_vsub_comm Mathlib/Algebra/AddTorsor/Basic.lean
Prod.instAddTorsor Mathlib/Algebra/AddTorsor/Basic.lean
Prod.fst_vadd Mathlib/Algebra/AddTorsor/Basic.lean
Prod.snd_vadd Mathlib/Algebra/AddTorsor/Basic.lean
Prod.mk_vadd_mk Mathlib/Algebra/AddTorsor/Basic.lean
Prod.fst_vsub Mathlib/Algebra/AddTorsor/Basic.lean
Prod.snd_vsub Mathlib/Algebra/AddTorsor/Basic.lean
Prod.mk_vsub_mk Mathlib/Algebra/AddTorsor/Basic.lean
Pi.instAddTorsor Mathlib/Algebra/AddTorsor/Basic.lean
Pi.vsub_apply Mathlib/Algebra/AddTorsor/Basic.lean
Pi.vsub_def Mathlib/Algebra/AddTorsor/Basic.lean
Equiv.constVAdd_zero Mathlib/Algebra/AddTorsor/Basic.lean
Equiv.constVAdd_add Mathlib/Algebra/AddTorsor/Basic.lean
Equiv.constVAddHom Mathlib/Algebra/AddTorsor/Basic.lean
Equiv.left_vsub_pointReflection Mathlib/Algebra/AddTorsor/Basic.lean
Equiv.right_vsub_pointReflection Mathlib/Algebra/AddTorsor/Basic.lean
Equiv.pointReflection_fixed_iff_of_injective_two_nsmul Mathlib/Algebra/AddTorsor/Basic.lean
Equiv.injective_pointReflection_left_of_injective_two_nsmul Mathlib/Algebra/AddTorsor/Basic.lean
Equiv.pointReflection_eq_subLeft Mathlib/Algebra/AddTorsor/Basic.lean
Function.Injective.addTorsor Mathlib/Algebra/AddTorsor/Basic.lean
Function.Surjective.addTorsor Mathlib/Algebra/AddTorsor/Basic.lean
addGroupIsAddTorsor Mathlib/Algebra/AddTorsor/Defs.lean
vsub_eq_sub Mathlib/Algebra/AddTorsor/Defs.lean
vsub_vadd Mathlib/Algebra/AddTorsor/Defs.lean
vadd_vsub Mathlib/Algebra/AddTorsor/Defs.lean
vadd_right_cancel Mathlib/Algebra/AddTorsor/Defs.lean
vadd_right_cancel_iff Mathlib/Algebra/AddTorsor/Defs.lean
vadd_right_injective Mathlib/Algebra/AddTorsor/Defs.lean
vadd_vsub_assoc Mathlib/Algebra/AddTorsor/Defs.lean
vsub_self Mathlib/Algebra/AddTorsor/Defs.lean
eq_of_vsub_eq_zero Mathlib/Algebra/AddTorsor/Defs.lean
